ticker,peer_group,peer_count,sample_peers,mapping_status,peer_blocker_type,peer_price_ready,peer_momentum_ready,peer_fundamentals_ready,peer_valuation_ready,peer_trend_comparison_ready,peer_valuation_comparison_ready,peer_dcf_comparison_ready,peer_price_ready_count,peer_momentum_ready_count,peer_fundamentals_ready_count,peer_valuation_ready_count,ready_peer_count,peer_missing_price_tickers,peer_missing_momentum_tickers,peer_missing_fundamentals_tickers,peer_missing_valuation_tickers,peer_ready,missing_peer_reason,next_peer_action,updated_at
MYSZ,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MYSZ in data/imports/peers.csv.,2026-05-28T04:08:59.678628+00:00
MYX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MYX in data/imports/peers.csv.,2026-05-28T04:08:59.678835+00:00
MZTI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MZTI in data/imports/peers.csv.,2026-05-28T04:08:59.679045+00:00
NAGE,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NAGE in data/imports/peers.csv.,2026-05-28T04:08:59.679256+00:00
NAII,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NAII in data/imports/peers.csv.,2026-05-28T04:08:59.679463+00:00
NAKA,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NAKA in data/imports/peers.csv.,2026-05-28T04:08:59.679672+00:00
NAMM,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NAMM in data/imports/peers.csv.,2026-05-28T04:08:59.679891+00:00
NAMS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NAMS in data/imports/peers.csv.,2026-05-28T04:08:59.680096+00:00
NATH,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NATH in data/imports/peers.csv.,2026-05-28T04:08:59.680306+00:00
NATR,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NATR in data/imports/peers.csv.,2026-05-28T04:08:59.680527+00:00
NAUT,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NAUT in data/imports/peers.csv.,2026-05-28T04:08:59.680741+00:00
NAVI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NAVI in data/imports/peers.csv.,2026-05-28T04:08:59.680950+00:00
NAVN,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NAVN in data/imports/peers.csv.,2026-05-28T04:08:59.681153+00:00
NB,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NB in data/imports/peers.csv.,2026-05-28T04:08:59.681362+00:00
NBBK,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NBBK in data/imports/peers.csv.,2026-05-28T04:08:59.681564+00:00
NBIS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NBIS in data/imports/peers.csv.,2026-05-28T04:08:59.681773+00:00
NBIX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NBIX in data/imports/peers.csv.,2026-05-28T04:08:59.681975+00:00
NBN,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NBN in data/imports/peers.csv.,2026-05-28T04:08:59.682182+00:00
NBRG,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NBRG in data/imports/peers.csv.,2026-05-28T04:08:59.682385+00:00
NBTB,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NBTB in data/imports/peers.csv.,2026-05-28T04:08:59.682591+00:00
NBTX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NBTX in data/imports/peers.csv.,2026-05-28T04:08:59.682799+00:00
NCEL,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NCEL in data/imports/peers.csv.,2026-05-28T04:08:59.683003+00:00
NCEW,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NCEW in data/imports/peers.csv.,2026-05-28T04:08:59.683213+00:00
NCI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NCI in data/imports/peers.csv.,2026-05-28T04:08:59.683421+00:00
NCLH,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NCLH in data/imports/peers.csv.,2026-05-28T04:08:59.683624+00:00
NCMI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NCMI in data/imports/peers.csv.,2026-05-28T04:08:59.683831+00:00
NCNO,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NCNO in data/imports/peers.csv.,2026-05-28T04:08:59.684037+00:00
NCPL,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NCPL in data/imports/peers.csv.,2026-05-28T04:08:59.684244+00:00
NCRA,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NCRA in data/imports/peers.csv.,2026-05-28T04:08:59.684450+00:00
NCSM,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NCSM in data/imports/peers.csv.,2026-05-28T04:08:59.684991+00:00
NCT,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NCT in data/imports/peers.csv.,2026-05-28T04:08:59.685284+00:00
NCTY,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NCTY in data/imports/peers.csv.,2026-05-28T04:08:59.685501+00:00
NDAQ,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NDAQ in data/imports/peers.csv.,2026-05-28T04:08:59.685713+00:00
NDLS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NDLS in data/imports/peers.csv.,2026-05-28T04:08:59.685937+00:00
NDRA,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NDRA in data/imports/peers.csv.,2026-05-28T04:08:59.686334+00:00
NDSN,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NDSN in data/imports/peers.csv.,2026-05-28T04:08:59.686572+00:00
NEE,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NEE in data/imports/peers.csv.,2026-05-28T04:08:59.686798+00:00
NEGG,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NEGG in data/imports/peers.csv.,2026-05-28T04:08:59.687014+00:00
NEM,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NEM in data/imports/peers.csv.,2026-05-28T04:08:59.687226+00:00
NEO,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NEO in data/imports/peers.csv.,2026-05-28T04:08:59.687434+00:00
NEOG,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NEOG in data/imports/peers.csv.,2026-05-28T04:08:59.687643+00:00
NEON,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NEON in data/imports/peers.csv.,2026-05-28T04:08:59.687857+00:00
NEOV,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NEOV in data/imports/peers.csv.,2026-05-28T04:08:59.688066+00:00
NEPH,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NEPH in data/imports/peers.csv.,2026-05-28T04:08:59.688273+00:00
NERV,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NERV in data/imports/peers.csv.,2026-05-28T04:08:59.688483+00:00
NEUP,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NEUP in data/imports/peers.csv.,2026-05-28T04:08:59.688690+00:00
NEWT,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NEWT in data/imports/peers.csv.,2026-05-28T04:08:59.688900+00:00
NEXM,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NEXM in data/imports/peers.csv.,2026-05-28T04:08:59.689104+00:00
NEXN,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NEXN in data/imports/peers.csv.,2026-05-28T04:08:59.689318+00:00
NEXR,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NEXR in data/imports/peers.csv.,2026-05-28T04:08:59.689527+00:00
NEXT,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NEXT in data/imports/peers.csv.,2026-05-28T04:08:59.689733+00:00
NFBK,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NFBK in data/imports/peers.csv.,2026-05-28T04:08:59.689945+00:00
NFE,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NFE in data/imports/peers.csv.,2026-05-28T04:08:59.690157+00:00
NFLX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NFLX in data/imports/peers.csv.,2026-05-28T04:08:59.690361+00:00
NGEN,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NGEN in data/imports/peers.csv.,2026-05-28T04:08:59.690571+00:00
NGNE,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NGNE in data/imports/peers.csv.,2026-05-28T04:08:59.690783+00:00
NHIC,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NHIC in data/imports/peers.csv.,2026-05-28T04:08:59.690987+00:00
NHP,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NHP in data/imports/peers.csv.,2026-05-28T04:08:59.691195+00:00
NHTC,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NHTC in data/imports/peers.csv.,2026-05-28T04:08:59.691404+00:00
NI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NI in data/imports/peers.csv.,2026-05-28T04:08:59.691609+00:00
NIVF,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NIVF in data/imports/peers.csv.,2026-05-28T04:08:59.691819+00:00
NIXX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NIXX in data/imports/peers.csv.,2026-05-28T04:08:59.692023+00:00
NKE,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for NKE in data/imports/peers.csv.,2026-05-28T04:08:59.692230+00:00
